Athlete_ID,Day,Day_of_Week,Week,Age,Gender,Sport_Type,Training_Type,Training_Duration_Min,Training_Intensity,Sleep_Duration_Hours,Caffeine_Intake_mg,Stress_Level,Resting_Heart_Rate,HRV_ms,Mood_Score,Muscle_Soreness,Energy_Level,Recovery_Score
1008,14,7,2,26,Female,Combat,Yoga,34,5.4,7.7,206,Medium,60,69,5.4,5.4,2.3,34.1
1008,15,1,3,26,Female,Combat,HIIT,22,10,7,269,Medium,62,57,4.1,7.2,1,0.5
1008,16,2,3,26,Female,Combat,Cardio,72,6.1,7.3,258,High,63,57,3.9,4.1,3.3,7.1
1008,17,3,3,26,Female,Combat,HIIT,16,9.9,7.6,354,High,60,58,5.2,9,2.3,24.6
1008,18,4,3,26,Female,Combat,Cardio,72,6.4,7.5,235,Medium,63,62,5.1,7.4,1,27.4
1008,19,5,3,26,Female,Combat,HIIT,42,10,8.1,0,Medium,64,60,5.9,8.4,1,42.1
1008,20,6,3,26,Female,Combat,Cardio,55,6.9,8.3,184,Medium,57,65,6.7,7.2,2.9,47.9
1008,21,7,3,26,Female,Combat,Rest,22,2.1,6.8,134,Medium,58,70,5.4,1,3.9,43.5
1008,22,1,4,26,Female,Combat,Strength,50,4.7,6.4,0,Medium,60,65,4.7,2.7,1.9,31.1
1008,23,2,4,26,Female,Combat,Strength,82,6,8.2,236,Medium,61,68,4.8,5.1,2.6,50.1
1008,24,3,4,26,Female,Combat,HIIT,37,6.9,7.7,0,Medium,59,63,5,6.4,2.6,39.5
1008,25,4,4,26,Female,Combat,HIIT,27,6,8.5,210,Medium,59,69,5.8,4.2,4.3,53
1008,26,5,4,26,Female,Combat,HIIT,20,6.8,8,0,Low,56,71,5.6,6.9,3.7,53.7
1008,27,6,4,26,Female,Combat,Yoga,60,3.1,8.9,170,Low,55,74,6.3,1,5,80
1008,28,7,4,26,Female,Combat,Rest,36,1.3,8.2,280,Low,54,92,7.2,1,5.8,100
1009,1,1,1,22,Male,Team Sport,Strength,56,5.7,8,220,Low,54,94,7.1,1.6,7.2,100
1009,2,2,1,22,Male,Team Sport,HIIT,30,8,7.6,210,Low,58,84,4,4.1,5.5,82.3
1009,3,3,1,22,Male,Team Sport,HIIT,26,7.8,7.2,223,Medium,62,75,4.9,6.2,2,42.2
1009,4,4,1,22,Male,Team Sport,HIIT,54,8.4,6.3,239,Medium,62,71,5.2,5.9,1.7,38.7
1009,5,5,1,22,Male,Team Sport,HIIT,12,8.3,7.7,324,Medium,60,81,4.8,3.8,3.9,50.4
1009,6,6,1,22,Male,Team Sport,Rest,35,1.1,6.9,0,Medium,65,79,4.9,2,2.7,54.1
1009,7,7,1,22,Male,Team Sport,Yoga,50,2.8,7.7,0,Low,57,91,6.9,2.3,5.3,87.3
1009,8,1,2,22,Male,Team Sport,Strength,64,7.6,7.1,285,High,65,72,4.2,4.6,1.7,39.3
1009,9,2,2,22,Male,Team Sport,Strength,61,8.4,6.9,275,Medium,64,69,3.9,7.4,1,28.3
1009,10,3,2,22,Male,Team Sport,HIIT,38,9.1,7.6,236,Medium,64,65,4.5,7.6,2.4,32.8
1009,11,4,2,22,Male,Team Sport,Strength,56,8.8,5.7,213,High,68,58,2.1,6.7,1,0
1009,12,5,2,22,Male,Team Sport,Strength,78,8.6,7,314,High,64,60,3.8,8.2,1,9.5
1009,13,6,2,22,Male,Team Sport,Cardio,83,7.6,8,223,Medium,64,67,4.5,6.2,1.1,30.3
1009,14,7,2,22,Male,Team Sport,Rest,10,2.9,6.1,295,Medium,60,77,4.6,4.2,1,19.5
1009,15,1,3,22,Male,Team Sport,HIIT,43,10,6.8,0,High,66,69,4.5,9.7,1.1,31.1
1009,16,2,3,22,Male,Team Sport,HIIT,31,8.4,,297,High,66,58,4.4,10,1,19.4
1009,17,3,3,22,Male,Team Sport,HIIT,36,10,6.8,331,High,65,61,2.9,9.4,1,5
1009,18,4,3,22,Male,Team Sport,Cardio,88,7.8,6.4,329,High,67,57,4.1,6.9,1,0
1009,19,5,3,22,Male,Team Sport,Strength,57,9.3,,200,High,63,71,1.8,6.7,1,24.5
1009,20,6,3,22,Male,Team Sport,Yoga,66,3,6.4,0,High,63,64,2.5,4.5,2.5,0
1009,21,7,3,22,Male,Team Sport,Yoga,60,4.3,6.5,182,High,65,72,1.7,4.2,1,28.7
1009,22,1,4,22,Male,Team Sport,HIIT,33,7,6.6,260,High,63,58,4,3.6,1,18.7
1009,23,2,4,22,Male,Team Sport,Cardio,74,6.6,8.5,0,Medium,66,68,4.7,5.2,2.9,57
1009,24,3,4,22,Male,Team Sport,HIIT,38,5.7,,397,High,66,65,2.8,4.5,1.6,13.6
1009,25,4,4,22,Male,Team Sport,Cardio,56,4.2,7.8,133,Low,61,70,4.9,6.2,5.5,46.7
1009,26,5,4,22,Male,Team Sport,Cardio,63,3.3,8.6,143,Low,59,84,6.6,1.4,5.8,78.4
1009,27,6,4,22,Male,Team Sport,Yoga,42,2.9,7.2,85,Low,60,79,5.8,2.1,5.8,70.3
1009,28,7,4,22,Male,Team Sport,Rest,17,3.3,6.7,130,Low,58,82,5.4,2.9,6.2,64.3
1010,1,1,1,30,Male,Team Sport,HIIT,51,8.2,9.2,0,Low,69,83,7.4,3.7,8.6,100
1010,2,2,1,30,Male,Team Sport,HIIT,42,8.3,7.7,163,Medium,73,66,4.8,6.1,6,59.4
1010,3,3,1,30,Male,Team Sport,HIIT,18,8.7,7.5,33,Low,70,68,7,6.1,5.8,77
1010,4,4,1,30,Male,Team Sport,HIIT,32,8.1,7.3,291,Medium,75,61,4.2,5.5,2,40.5
1010,5,5,1,30,Male,Team Sport,Strength,68,7.3,,0,High,77,46,4.5,5.6,1,0
1010,6,6,1,30,Male,Team Sport,Cardio,79,6.2,6.6,220,Medium,75,60,6.7,4.2,4,22.2
1010,7,7,1,30,Male,Team Sport,Rest,12,1,7.3,197,Medium,75,65,4.7,2.9,4.9,60.2
1010,8,1,2,30,Male,Team Sport,Cardio,55,6.2,7.3,341,High,76,47,4.6,5,1,5.8
1010,9,2,2,30,Male,Team Sport,HIIT,34,9.5,8.1,324,Medium,78,49,4.6,7.3,3.3,28.2
1010,10,3,2,30,Male,Team Sport,HIIT,42,9.7,8.6,198,Medium,74,57,6.3,7.9,2.8,31.2
1010,11,4,2,30,Male,Team Sport,Strength,68,8.7,7.1,0,High,78,33,1.4,6.4,1,0
1010,12,5,2,30,Male,Team Sport,Strength,54,7.9,8.4,216,High,76,53,4.5,8.4,4,44.5
1010,13,6,2,30,Male,Team Sport,Rest,41,1.9,6.7,126,Low,72,71,6.3,1.5,3.6,47.8
1010,14,7,2,30,Male,Team Sport,Rest,19,2.3,7.6,243,Medium,74,60,6.7,2.2,3.5,45.2
1010,15,1,3,30,Male,Team Sport,Cardio,72,6.1,5.9,0,Medium,73,55,4.8,5.4,1.8,3.9
1010,16,2,3,30,Male,Team Sport,HIIT,27,8.9,8.5,225,Medium,75,50,5,5.4,3.9,31.1
1010,17,3,3,30,Male,Team Sport,Strength,78,7.9,7.7,0,High,76,51,4.9,6.6,2.1,13
1010,18,4,3,30,Male,Team Sport,Cardio,77,5.5,8.7,0,Medium,77,68,4.8,5.1,3.5,62.4
1010,19,5,3,30,Male,Team Sport,Strength,69,8.4,,266,High,81,41,2.6,9.3,1,0
1010,20,6,3,30,Male,Team Sport,Cardio,56,7.6,6.6,207,Medium,79,49,4.1,6,1.7,0
1010,21,7,3,30,Male,Team Sport,Rest,33,1.1,8.2,186,Medium,72,64,6.2,2.8,3.2,52.4
1010,22,1,4,30,Male,Team Sport,HIIT,44,7.4,7.3,0,High,74,54,3.4,7.2,2.8,1.5
1010,23,2,4,30,Male,Team Sport,Strength,77,5.4,8.5,0,Low,73,59,6,3.5,4.8,56.9
1010,24,3,4,30,Male,Team Sport,HIIT,35,6.1,8.3,199,Low,73,64,6.4,4.8,4.2,51.3
1010,25,4,4,30,Male,Team Sport,Strength,64,7.8,6.9,350,High,77,40,4.7,8.2,1,0
1010,26,5,4,30,Male,Team Sport,Strength,63,5,7.6,0,Medium,74,60,4,6,1.6,27.7
1010,27,6,4,30,Male,Team Sport,Yoga,82,1.6,7.4,134,Medium,75,61,4.3,1,4.7,24.9
1010,28,7,4,30,Male,Team Sport,Rest,13,1.5,7.6,138,Medium,75,67,5.2,1.2,3.5,41
1011,1,1,1,30,Female,Team Sport,HIIT,21,8.4,7.5,137,Low,60,83,6.4,6.5,7.6,71.8
1011,2,2,1,30,Female,Team Sport,HIIT,31,8.8,8,273,Low,60,87,6.6,4.1,7,82.7
1011,3,3,1,30,Female,Team Sport,Strength,59,8.8,6.6,217,Low,57,85,5.6,7.7,4.2,50.9
1011,4,4,1,30,Female,Team Sport,Cardio,85,5.1,5.6,304,High,59,61,2.1,6.3,1,0
1011,5,5,1,30,Female,Team Sport,Cardio,54,5.3,7.4,0,Medium,61,80,6.4,6.1,4.4,41.1
1011,6,6,1,30,Female,Team Sport,Rest,13,2.9,7.5,163,Low,59,89,7,1,5.8,76.8
1011,7,7,1,30,Female,Team Sport,Rest,22,2.3,7.2,177,Medium,61,87,5.8,1.5,4.2,84.5
1011,8,1,2,30,Female,Team Sport,Strength,80,8.3,8.2,216,High,61,74,4.4,6.1,3.8,58.5
1011,9,2,2,30,Female,Team Sport,HIIT,44,8.3,,227,Medium,62,71,4.3,7,3,45.6
1011,10,3,2,30,Female,Team Sport,Strength,84,8.6,8,276,Medium,60,83,5.9,4.6,3,76.2
1011,11,4,2,30,Female,Team Sport,Cardio,74,7,7.9,147,Medium,62,73,5.5,7.8,3.5,45.3
1011,12,5,2,30,Female,Team Sport,Strength,63,7.7,8.5,218,Medium,61,79,6,5.4,5.5,65.7
1011,13,6,2,30,Female,Team Sport,Cardio,80,5.7,6.7,0,High,66,61,1.3,4.6,1,9
1011,14,7,2,30,Female,Team Sport,Rest,10,1.7,7.9,241,Medium,60,83,4.9,3.8,3.9,79.6
1011,15,1,3,30,Female,Team Sport,HIIT,14,10,7.4,182,Medium,60,65,4.3,8,2.3,15.5
1011,16,2,3,30,Female,Team Sport,HIIT,47,8.4,6.7,177,Medium,60,73,4.7,8.9,3.3,39.6
1011,17,3,3,30,Female,Team Sport,Strength,68,7.3,,299,Medium,62,67,3.7,6.4,1.8,11.6
1011,18,4,3,30,Female,Team Sport,Strength,77,7.5,7.1,245,High,62,59,4.5,7.3,1,16.3
1011,19,5,3,30,Female,Team Sport,HIIT,25,9.1,8,190,High,63,74,3.6,7.9,1,48.8
1011,20,6,3,30,Female,Team Sport,Cardio,85,6.7,6.9,281,Medium,64,71,3.9,5.2,3.1,29.2
1011,21,7,3,30,Female,Team Sport,Rest,28,2.6,7.3,204,Medium,61,74,4.4,3.9,4.2,45.7
1011,22,1,4,30,Female,Team Sport,Cardio,70,5.3,6.6,358,High,62,59,4.3,6,1,24.4
1011,23,2,4,30,Female,Team Sport,HIIT,37,7,7,146,Low,61,76,6.3,6.2,5.2,49.2
1011,24,3,4,30,Female,Team Sport,Cardio,74,5.2,7.5,143,Low,58,86,7.6,5.5,3.4,70.1
1011,25,4,4,30,Female,Team Sport,HIIT,25,7.5,8.6,175,Low,61,75,6.8,7.6,3.5,63.3
1011,26,5,4,30,Female,Team Sport,HIIT,30,5.5,7.5,299,Medium,62,70,4.6,4.4,1.7,51.7
1011,27,6,4,30,Female,Team Sport,Yoga,59,3.7,7.3,105,Medium,59,76,4.7,4.3,5,53.5
1011,28,7,4,30,Female,Team Sport,Rest,15,1,7.5,160,Medium,61,83,5.7,2.4,3.8,71.5
1012,1,1,1,26,Female,Endurance,Cardio,52,5.4,7.8,0,Medium,41,94,7.3,1.7,7.3,83.4
1012,2,2,1,26,Female,Endurance,Cardio,74,6.1,7.3,265,Low,48,84,5.3,2.8,4.7,75.7
1012,3,3,1,26,Female,Endurance,Cardio,80,5.7,8.3,0,Low,46,86,7.7,2.3,6.9,91.8
1012,4,4,1,26,Female,Endurance,Cardio,83,6.2,8.8,196,Low,45,96,7.8,2,5.3,100
1012,5,5,1,26,Female,Endurance,Cardio,76,5.9,,237,High,51,76,3.3,5.2,2.9,46.7
1012,6,6,1,26,Female,Endurance,Cardio,80,5.5,7.5,145,Medium,51,76,5.6,4.7,3.4,49.4
1012,7,7,1,26,Female,Endurance,Rest,32,2.9,7.3,262,High,51,81,2.1,1.9,2.6,51.7
1012,8,1,2,26,Female,Endurance,Cardio,71,6.9,8.2,241,Medium,53,76,5.5,5.1,4.6,81.2
1012,9,2,2,26,Female,Endurance,Cardio,45,6.5,5.8,258,Medium,49,83,3.6,6.6,2.5,38.8
1012,10,3,2,26,Female,Endurance,Cardio,84,6.9,6.9,335,Medium,52,81,5.3,5.7,3.8,41.5
1012,11,4,2,26,Female,Endurance,Cardio,59,5.6,6.1,0,Low,50,78,5.2,6.2,3.2,48
1012,12,5,2,26,Female,Endurance,Cardio,56,8.2,8.2,222,Low,53,78,6.6,7.6,3.5,63.2
1012,13,6,2,26,Female,Endurance,Cardio,57,5.3,7.4,258,Medium,52,77,4.8,3.6,5.6,53.9
1012,14,7,2,26,Female,Endurance,Rest,50,1.7,8.2,159,Medium,49,85,5.8,3.3,4.3,62.9
1012,15,1,3,26,Female,Endurance,HIIT,40,9.2,6.9,322,Medium,54,69,4,7.6,3,40.8
1012,16,2,3,26,Female,Endurance,Cardio,58,6.4,7.1,227,High,56,58,4,6.5,1.4,23.8
1012,17,3,3,26,Female,Endurance,Cardio,62,6.3,,0,High,54,72,3.8,5.6,1.3,29.9
1012,18,4,3,26,Female,Endurance,Cardio,70,6,7.5,227,Medium,52,68,3.8,4,1,48.2
1012,19,5,3,26,Female,Endurance,Cardio,77,7.7,7,244,Medium,55,71,4.7,5.2,1,30
1012,20,6,3,26,Female,Endurance,Cardio,73,5.6,7.7,333,Medium,52,69,4.2,3.5,2.5,34.4
1012,21,7,3,26,Female,Endurance,Rest,10,2.6,8.2,0,Medium,53,78,4.6,3,3.7,54.4
1012,22,1,4,26,Female,Endurance,Cardio,74,5.5,7.7,0,High,52,75,3.4,3.5,2.1,51.3
1012,23,2,4,26,Female,Endurance,Cardio,63,4.6,8.8,155,Low,49,87,5.7,2.4,5.7,98.3
1012,24,3,4,26,Female,Endurance,Cardio,83,5.4,8.8,236,Low,50,79,6.5,4.3,4.8,84.6
1012,25,4,4,26,Female,Endurance,Cardio,71,4.8,7.6,101,Low,50,85,6.4,3.6,4.4,57.5
1012,26,5,4,26,Female,Endurance,HIIT,26,6,7.6,215,Medium,51,75,5.4,5.7,4.6,57.5
1012,27,6,4,26,Female,Endurance,Cardio,78,3.9,,131,Low,49,84,5.8,4.2,3.6,55.9
1012,28,7,4,26,Female,Endurance,Rest,25,1.9,6.6,258,Low,51,92,5.8,3,4.2,76.8
1013,1,1,1,32,Female,Strength,Strength,59,7.5,7.8,263,Low,48,89,6.3,3.7,7.6,95.2
1013,2,2,1,32,Female,Strength,Strength,74,7.2,7.2,232,High,53,73,3.9,3,4,60.2
1013,3,3,1,32,Female,Strength,Strength,73,6.6,7,186,Medium,50,69,5.8,4.8,3.7,42
1013,4,4,1,32,Female,Strength,Strength,79,6.8,7.7,214,Medium,54,72,5.8,5.1,3.7,47.5
1013,5,5,1,32,Female,Strength,Strength,74,6.7,6.6,304,High,56,58,3.6,6.1,2.2,15.5
1013,6,6,1,32,Female,Strength,Yoga,52,1.6,6.8,180,Low,53,77,5.4,1.5,4.3,68.1
1013,7,7,1,32,Female,Strength,Rest,10,1.6,6,182,Medium,52,76,3.5,2.2,2.3,37
1013,8,1,2,32,Female,Strength,Strength,67,8,6,332,Medium,55,59,4.9,6,2.1,0
1013,9,2,2,32,Female,Strength,HIIT,39,8.9,6.2,322,High,57,55,3.3,8.3,1,0
1013,10,3,2,32,Female,Strength,Strength,66,9.2,7.7,188,Medium,53,76,4.9,6,2.4,55.8
1013,11,4,2,32,Female,Strength,HIIT,10,8,7.9,0,Medium,54,71,5.7,6.3,3.6,49
1013,12,5,2,32,Female,Strength,Strength,73,7,6.9,338,Medium,54,68,4.2,6.2,2.7,20.8
1013,13,6,2,32,Female,Strength,Strength,54,7.7,8,219,Medium,52,77,5.4,6.1,2.7,71
1013,14,7,2,32,Female,Strength,Yoga,63,3.7,8.1,40,Low,47,80,6.6,2.8,4.5,68.6
1013,15,1,3,32,Female,Strength,Strength,85,6.3,,294,High,54,59,3.5,4.4,3.1,3
1013,16,2,3,32,Female,Strength,HIIT,32,10,6.9,168,Medium,54,67,5.2,9.1,3.3,16.8
1013,17,3,3,32,Female,Strength,Strength,70,8.3,7.9,332,Medium,58,71,5.3,6.5,1.9,34.7
1013,18,4,3,32,Female,Strength,Strength,65,6.1,,343,High,59,59,4.2,5.2,1,0
1013,19,5,3,32,Female,Strength,Strength,71,7.9,8.4,260,High,57,64,5.4,5.7,1.6,44.8
1013,20,6,3,32,Female,Strength,Yoga,56,3,6.7,156,Medium,55,69,5.4,3.8,3.1,30.8
1013,21,7,3,32,Female,Strength,Rest,14,1.3,7.5,198,Low,49,82,6.1,1,4.1,71.4
1013,22,1,4,32,Female,Strength,Strength,54,4.7,6.7,0,Medium,53,75,4.3,3.7,1.9,33
1013,23,2,4,32,Female,Strength,HIIT,54,7.3,6.1,0,High,59,55,4.7,6.4,2,6
1013,24,3,4,32,Female,Strength,Strength,70,7.5,,207,Medium,52,70,7.1,7,2.5,37
1013,25,4,4,32,Female,Strength,Strength,75,6.2,8.2,176,Medium,54,78,5.3,7.4,2,76.2
1013,26,5,4,32,Female,Strength,Strength,70,4,7.2,199,Medium,54,69,4.4,3.8,3,20.7
1013,27,6,4,32,Female,Strength,Strength,77,6.2,8.2,0,Low,51,81,7.2,5.5,3.7,68.5
1013,28,7,4,32,Female,Strength,Rest,10,1.1,7.3,0,Low,51,79,6.8,1.6,6,57.9
1014,1,1,1,28,Female,Team Sport,Strength,66,6,8.7,142,Low,59,93,6.5,1.4,7.8,100
1014,2,2,1,28,Female,Team Sport,Cardio,76,6.1,7,292,Low,56,92,4.7,1.9,8.7,95.4
1014,3,3,1,28,Female,Team Sport,HIIT,51,9,8.4,242,Medium,62,83,4.3,6.2,4.1,90.3
1014,4,4,1,28,Female,Team Sport,Strength,97,6.4,7.4,225,Medium,59,79,4.2,5,5.1,63.5
1014,5,5,1,28,Female,Team Sport,Cardio,75,4.3,6.9,224,Medium,63,71,6.1,3.5,3.4,41.2
1014,6,6,1,28,Female,Team Sport,Rest,12,1,7.1,0,Medium,63,87,5.7,1,6.3,75.6
1014,7,7,1,28,Female,Team Sport,Yoga,41,2.6,8,171,Low,62,88,6,3.2,5.7,93.9
1014,8,1,2,28,Female,Team Sport,HIIT,24,8.7,6.7,0,Medium,65,76,5.5,8.1,3.6,31.6
1014,9,2,2,28,Female,Team Sport,HIIT,26,8.4,7.3,285,High,65,63,4.5,6.4,3.8,26.5
1014,10,3,2,28,Female,Team Sport,HIIT,10,8.2,6.9,265,Medium,66,66,4.4,7,1,26.8
1014,11,4,2,28,Female,Team Sport,Strength,57,8.1,6.9,0,Medium,67,69,4.3,7.5,3.7,22.1
1014,12,5,2,28,Female,Team Sport,HIIT,44,9.3,6.6,295,Medium,68,55,3.5,8.3,1,18.1
1014,13,6,2,28,Female,Team Sport,Cardio,71,6.4,6.6,224,Low,60,80,6.6,5.3,3.3,48.3
1014,14,7,2,28,Female,Team Sport,Rest,17,2.4,7.7,128,Medium,64,80,5.6,3,2.6,56.2
1014,15,1,3,28,Female,Team Sport,HIIT,16,8.8,7.3,385,Medium,66,71,4.1,7.8,3.4,39.4
1014,16,2,3,28,Female,Team Sport,Cardio,83,5.7,7.1,0,Medium,64,75,5.2,5.5,5.1,51.7
1014,17,3,3,28,Female,Team Sport,Strength,71,7.6,6.6,303,Medium,65,63,4.6,7.1,1.4,15.5
1014,18,4,3,28,Female,Team Sport,HIIT,35,8.9,6.3,287,Medium,69,63,4.7,7,1,8.7
1014,19,5,3,28,Female,Team Sport,HIIT,10,7.6,7,234,Medium,65,74,6.2,7.4,2.3,47.8
1014,20,6,3,28,Female,Team Sport,Rest,14,1.2,7.7,153,Medium,62,74,5.7,1.8,3.4,46.6
1014,21,7,3,28,Female,Team Sport,Rest,25,2.7,7.2,173,Medium,62,82,4.8,2.9,2.5,70
1014,22,1,4,28,Female,Team Sport,HIIT,35,7.7,7.8,188,Medium,66,74,5,6.1,3.8,58.4
1014,23,2,4,28,Female,Team Sport,HIIT,37,7.4,8.1,136,Low,63,87,6.3,5.6,2.5,84.9
1014,24,3,4,28,Female,Team Sport,Cardio,78,5,6.6,330,Medium,63,78,5.4,6.4,2.5,40
1014,25,4,4,28,Female,Team Sport,HIIT,37,8.3,8.7,300,Medium,65,76,5.1,7,2.9,55.1
1014,26,5,4,28,Female,Team Sport,Strength,73,5,8.1,0,Medium,66,78,5.5,2.3,3.2,36.1
1014,27,6,4,28,Female,Team Sport,Yoga,45,1.9,7.7,148,Low,59,88,6.4,3.1,6.5,87.4
1014,28,7,4,28,Female,Team Sport,Yoga,40,3.7,6.6,216,Low,61,89,6.1,1.4,4.7,70.8
1015,1,1,1,22,Female,Mixed,HIIT,41,8.2,6.6,266,High,57,89,4.1,3,4.7,63.4
1015,2,2,1,22,Female,Mixed,HIIT,43,7.6,8.9,193,Medium,57,99,6.4,3.8,6.6,100
1015,3,3,1,22,Female,Mixed,Strength,71,7.5,7.5,322,Medium,63,89,5.3,6.1,3.4,81.6
1015,4,4,1,22,Female,Mixed,Cardio,72,5.4,7.4,149,Low,61,84,6.1,3.8,3.8,66.6
1015,5,5,1,22,Female,Mixed,HIIT,31,7.4,7,309,Medium,61,79,5.1,4,2.3,44.5
1015,6,6,1,22,Female,Mixed,Rest,23,1,8.8,144,Low,54,103,7.2,1.1,5.4,100
1015,7,7,1,22,Female,Mixed,Yoga,60,3.5,7.8,221,Medium,59,94,6.2,2,4.4,82.8
1015,8,1,2,22,Female,Mixed,Cardio,75,6.4,7.4,194,Medium,59,80,7.5,4.5,4.5,69.1
1015,9,2,2,22,Female,Mixed,Strength,96,8.9,5.8,263,High,63,71,3.3,6.8,1,0
1015,10,3,2,22,Female,Mixed,Strength,54,7.3,7.5,0,Medium,64,67,5.2,5.7,4.2,37
1015,11,4,2,22,Female,Mixed,Cardio,109,6,7.6,269,Medium,64,76,5.5,4.6,1.8,35.4
1015,12,5,2,22,Female,Mixed,Cardio,55,7.6,7.6,229,High,63,70,4.9,7.3,2.3,46.4
1015,13,6,2,22,Female,Mixed,Rest,25,2.5,7.2,114,Low,59,91,7,1.7,3,84.2
1015,14,7,2,22,Female,Mixed,Rest,10,1.8,7.1,271,High,59,84,4.5,1,4.7,47.8
1015,15,1,3,22,Female,Mixed,HIIT,39,8,7.8,0,Medium,61,83,5.2,4.7,4,68
1015,16,2,3,22,Female,Mixed,Cardio,82,5.9,8.3,0,High,62,80,3.1,4.5,2.2,67.8
1015,17,3,3,22,Female,Mixed,HIIT,35,8.5,7.2,0,Medium,63,80,4.3,7.6,1,60.9
1015,18,4,3,22,Female,Mixed,Strength,77,8.1,8.5,0,High,63,71,5.6,7.2,2.2,55.8
1015,19,5,3,22,Female,Mixed,Strength,60,7.6,7.6,253,Medium,66,71,5.6,6.6,2.5,45.1
1015,20,6,3,22,Female,Mixed,Rest,10,3.2,7.3,0,Medium,62,85,4.7,3.1,3.4,59.1
1015,21,7,3,22,Female,Mixed,Yoga,63,2.3,6.8,134,Medium,61,79,3.8,1.9,2.9,43.5
1015,22,1,4,22,Female,Mixed,HIIT,35,5.9,6.3,187,Medium,60,81,5.6,5.6,3.9,48.6
1015,23,2,4,22,Female,Mixed,HIIT,29,7.2,7.2,0,Low,58,85,5.7,6.2,3.5,62.4
1015,24,3,4,22,Female,Mixed,HIIT,30,7.4,8.8,220,Low,63,91,7,6.3,5.4,100
1015,25,4,4,22,Female,Mixed,HIIT,40,4.6,7.6,118,Low,61,88,6.6,4.2,4.4,74.1
1015,26,5,4,22,Female,Mixed,HIIT,25,5.4,6.6,271,Low,63,82,6.5,5.2,2.5,57.3
1015,27,6,4,22,Female,Mixed,Cardio,75,4.7,7.4,170,Low,60,95,7.7,4.3,4.9,73.4
1015,28,7,4,22,Female,Mixed,Rest,34,2.5,7.8,219,Low,59,92,5.4,1.4,4.6,79.7
1016,1,1,1,28,Female,Team Sport,Strength,90,8.7,7.4,0,Medium,55,75,4.8,6.2,5,63.9
1016,2,2,1,28,Female,Team Sport,HIIT,52,7.8,7.7,159,Medium,58,63,5.7,2.9,4.6,53.2
1016,3,3,1,28,Female,Team Sport,HIIT,37,8,7.2,0,Medium,60,59,4.6,4.5,3.3,38.4
1016,4,4,1,28,Female,Team Sport,HIIT,38,7.4,7.2,193,Medium,59,59,5.5,6.3,3.1,19.7
1016,5,5,1,28,Female,Team Sport,HIIT,30,8.8,,342,High,64,48,2.2,7.2,1.4,0
1016,6,6,1,28,Female,Team Sport,Cardio,64,7.2,6.9,237,Low,67,58,5.6,8,2.8,30.5
1016,7,7,1,28,Female,Team Sport,Rest,30,2.6,7.7,0,Medium,58,67,6.1,3.5,2.7,45.8
1016,8,1,2,28,Female,Team Sport,HIIT,31,8.8,6.7,258,Medium,64,52,5,8,2.7,15.7
1016,9,2,2,28,Female,Team Sport,Cardio,74,5.5,7.4,224,Medium,60,56,5.1,6.1,3.9,29.1
1016,10,3,2,28,Female,Team Sport,Cardio,58,6.3,7.6,0,Medium,62,52,3.4,7.8,1.3,23.1
1016,11,4,2,28,Female,Team Sport,Strength,81,8.8,6.6,351,High,67,43,2.5,8.6,1,0
1016,12,5,2,28,Female,Team Sport,Strength,61,7.2,7.3,0,High,60,50,5,5.4,1.3,10.2
1016,13,6,2,28,Female,Team Sport,Yoga,68,1.8,8.1,147,Medium,57,74,6.4,4.3,3.9,88.9
1016,14,7,2,28,Female,Team Sport,Yoga,47,3.1,7.2,0,Medium,59,67,5.9,3.3,3.5,49.7
1016,15,1,3,28,Female,Team Sport,Cardio,61,6.4,8.5,0,Medium,59,62,6.1,4.6,3,63
1016,16,2,3,28,Female,Team Sport,HIIT,51,7.8,6.5,0,High,61,54,4.4,4.1,2.2,14.6
1016,17,3,3,28,Female,Team Sport,Strength,57,8.3,8.2,0,Medium,61,58,4.6,6.1,1.4,36.4
1016,18,4,3,28,Female,Team Sport,Strength,46,8.5,7.3,294,High,65,44,4.5,6.5,2.8,0
1016,19,5,3,28,Female,Team Sport,HIIT,23,10,7.6,293,Medium,60,55,5.7,8.4,2.9,15.3
1016,20,6,3,28,Female,Team Sport,Cardio,80,5.5,8,208,High,62,52,4.8,6.8,1.8,15.3
1016,21,7,3,28,Female,Team Sport,Rest,29,2.4,7.7,182,Medium,58,74,6.3,1,5.2,64.6
1016,22,1,4,28,Female,Team Sport,Strength,56,6.8,7.7,0,Medium,63,50,5.1,3.6,3.4,28.3
1016,23,2,4,28,Female,Team Sport,HIIT,27,7.4,7.5,0,High,62,50,4.2,8.5,1,13.1
1016,24,3,4,28,Female,Team Sport,HIIT,43,6.1,8,267,Medium,60,65,5.2,5.7,2.1,24.2
1016,25,4,4,28,Female,Team Sport,HIIT,51,6,8.3,205,Medium,60,60,6.3,4.8,5.6,44.4
1016,26,5,4,28,Female,Team Sport,HIIT,34,7.1,7.4,283,Medium,61,62,6.4,6.1,4,32.5
1016,27,6,4,28,Female,Team Sport,Cardio,77,5,7.3,149,Medium,64,55,4.8,4.5,2.1,10.7
1016,28,7,4,28,Female,Team Sport,Rest,30,1,7,180,Medium,61,68,5.8,1,3.7,42
1017,1,1,1,21,Male,Endurance,HIIT,61,9.4,7.8,214,Medium,53,98,6.3,3.7,5.6,100
1017,2,2,1,21,Male,Endurance,Cardio,56,5.4,7.1,0,Medium,50,90,6.2,2.8,5.7,68
